Lane change left,Lane change none,Lane change right,Lane change left edgar,Lane change none edgar,Lane change right edgar,Lane change left jj,Lane change none jj,Lane change right jj,Lane change left miguel,Lane change none miguel,Lane change right miguel
0,1,0,-15.627581,71.05179,-9.216771,-63.5798,51.136715,-28.470806,-4.024954,6.111015,4.690877
0,1,0,-15.658142,71.207886,-9.259639,-63.05565,50.91258,-28.490925,-3.9944844,6.0671377,4.6595383
0,1,0,-15.668301,71.25976,-9.273885,-62.881447,50.838093,-28.497614,-3.9843578,6.0525546,4.6491227
0,1,0,-15.681965,71.32955,-9.29305,-62.64712,50.73789,-28.506609,-3.9707365,6.032939,4.635113
0,1,0,-15.697157,71.40715,-9.314359,-62.38658,50.626476,-28.516613,-3.9555902,6.011128,4.619535
0,1,0,-15.715532,71.50101,-9.340133,-62.07146,50.491726,-28.52871,-3.9372716,5.9847484,4.600694
0,1,0,-15.733519,71.59287,-9.36536,-61.76299,50.35982,-28.54055,-3.9193401,5.9589257,4.5822515
0,1,0,-15.754028,71.69764,-9.394127,-61.411266,50.209415,-28.554052,-3.8988938,5.9294825,4.561222
0,1,0,-15.770769,71.78315,-9.417609,-61.12414,50.086636,-28.565075,-3.8822036,5.9054465,4.544055
0,1,0,-15.785852,71.86019,-9.438766,-60.865456,49.97602,-28.575005,-3.8671656,5.8837914,4.5285883
0,1,0,-15.800455,71.93477,-9.459246,-60.615044,49.86894,-28.584618,-3.8526082,5.8628283,4.513616
0,1,0,-15.815577,72.01202,-9.480459,-60.35566,49.758022,-28.594574,-3.8375297,5.8411145,4.498108
0,1,0,-15.837032,72.12159,-9.5105505,-59.987762,49.600704,-28.608696,-3.8161435,5.810317,4.476112
0,1,0,-15.8596,72.23687,-9.542206,-59.6007,49.43519,-28.623558,-3.793643,5.7779155,4.4529696
0,1,0,-15.882931,72.35603,-9.57493,-59.24594,49.276684,-28.625038,-3.7703838,5.744421,4.429047
0,1,0,-15.89785,72.43224,-9.595858,-59.05355,49.184887,-28.61543,-3.755508,5.722999,4.413747
0,1,0,-15.932171,72.607544,-9.643994,-58.611122,48.972923,-28.59244,-3.6883078,5.6360173,4.3281646
0,1,0,-15.976797,72.83547,-9.706587,-58.036285,48.69295,-28.55785,-3.676805,5.6096625,4.3327994
0,1,0,-16.00914,73.00068,-9.751953,-57.61965,48.490025,-28.53278,-3.6445606,5.563228,4.2996354
0,1,0,-16.040422,73.16046,-9.795833,-57.216652,48.293747,-28.508533,-3.6133714,5.5183144,4.267557
0,1,0,-16.07613,73.342834,-9.845913,-56.75672,48.069736,-28.480858,-3.577776,5.467055,4.230946
0,1,0,-16.095793,73.44329,-9.873494,-56.503418,47.94636,-28.465614,-3.5581722,5.4388247,4.210783
0,1,0,-16.105595,73.493355,-9.887243,-56.377125,47.884853,-28.458017,-3.548398,5.4247494,4.2007303
0,1,0,-16.120111,73.567505,-9.907604,-56.190132,47.793777,-28.44677,-3.5339265,5.403909,4.185846
0,1,0,-16.13223,73.6294,-9.924603,-56.03401,47.71774,-28.437374,-3.521844,5.38651,4.173419
0,1,0,-16.144173,73.690384,-9.941351,-55.88021,47.642826,-28.42812,-3.3097801,5.145142,3.7996702
0,1,0,-16.162106,73.781975,-9.966502,-55.649223,47.53033,-28.414219,-3.2787733,5.3006177,3.4106605
0,1,0,-16.16868,73.81557,-9.975724,-55.564507,47.489063,-28.409122,-3.4855075,5.334183,4.1360464
0,1,0,-16.178469,73.86556,-9.989454,-55.438416,47.42765,-28.401535,-3.4757488,5.3201303,4.1260095
0,1,0,-16.1891,73.919876,-10.004369,-55.301456,47.360947,-28.393295,-3.4651487,5.304866,4.115107
0,1,0,-16.196331,73.9568,-10.01451,-55.20833,47.31559,-28.387691,-3.4579413,5.294487,4.107694
0,1,0,-16.205984,74.00611,-10.028051,-55.083954,47.25501,-28.380207,-3.4483156,5.2806253,4.097794
0,1,0,-16.216219,74.05838,-10.042405,-54.952133,47.19081,-28.372276,-3.4381137,5.2659335,4.0873013
0,1,0,-16.22121,74.08388,-10.049407,-54.88784,47.159492,-28.368408,-3.4331377,5.258768,4.082183
0,1,0,-16.220186,74.07864,-10.047969,-54.90104,47.16592,-28.369202,-3.43416,5.26024,4.0832343
0,1,0,-16.227716,74.1171,-10.058532,-54.804016,47.118668,-28.363363,-3.4266515,5.249427,4.0755115
0,1,0,-16.240957,74.184746,-10.077104,-54.633446,47.035587,-28.353098,-3.4134498,5.230417,4.0619335
0,1,0,-16.25835,74.27359,-10.1015005,-54.4094,46.926468,-28.339619,-3.3961103,5.2054467,4.0441
0,1,0,-16.268902,74.32746,-10.116296,-54.273518,46.860287,-28.33144,-3.3855937,5.190302,4.033283
0,1,0,-16.28829,74.426506,-10.143495,-54.02372,46.73862,-28.316412,-3.3662615,5.1624627,4.0133996
0,1,0,-16.301693,74.49496,-10.162295,-53.85106,46.65453,-28.306023,-3.3528993,5.143221,3.9996562
0,1,0,-16.31124,74.543724,-10.175682,-53.72811,46.594646,-28.298624,-3.343384,5.129518,3.9898698
0,1,0,-16.325336,74.61572,-10.195456,-53.546516,46.5062,-28.287697,-3.3293295,5.1092787,3.9754148
0,1,0,-16.333376,74.65679,-10.206735,-53.442924,46.455746,-28.281464,-3.3213127,5.0977345,3.967169
0,1,0,-16.345818,74.72034,-10.224184,-53.282673,46.377693,-28.271824,-3.30891,5.079873,3.9544125
0,1,0,-16.358139,74.78327,-10.241464,-53.123978,46.300404,-28.262274,-3.2966278,5.0621867,3.94178
0,1,0,-16.370564,74.84673,-10.258893,-52.96392,46.222446,-28.252645,-3.2842405,5.0443482,3.9290395
0,1,0,-16.382902,74.90975,-10.276199,-52.80497,46.14503,-28.24308,-3.2719395,5.0266337,3.9163876
0,1,0,-16.395273,74.97295,-10.293553,-52.64559,46.0674,-28.23349,-3.2596045,5.0088706,3.9037008
0,1,0,-16.407597,75.0359,-10.310838,-52.486855,45.990093,-28.22394,-3.2473195,4.99118,3.8910656
0,1,0,-16.419952,75.099,-10.328167,-52.327686,45.91257,-28.214363,-3.2350008,4.9734406,3.8783958
0,1,0,-16.430475,75.15275,-10.342927,-52.19214,45.84655,-28.206207,-3.2245102,4.9583335,3.8676062
0,1,0,-16.448534,75.245,-10.368257,-51.959522,45.73325,-28.19221,-3.2065074,4.9324083,3.8490896
0,1,0,-16.466536,75.33694,-10.393508,-51.727615,45.620304,-28.178257,-3.1885598,4.906563,3.83063
0,1,0,-16.484556,75.42898,-10.418781,-51.495487,45.507244,-28.164288,-3.1705952,4.8806925,3.8121533
0,1,0,-16.502558,75.52093,-10.444029,-51.263626,45.394314,-28.150337,-3.1526499,4.854851,3.7936964
0,1,0,-16.520536,75.612755,-10.469248,-51.032005,45.281506,-28.136398,-3.1347246,4.8290377,3.77526
0,1,0,-16.538538,75.70469,-10.4944935,-50.80014,45.168575,-28.122448,-3.1167798,4.803196,3.7568035
0,1,0,-16.556477,75.796326,-10.519655,-50.56906,45.056026,-28.108543,-3.098896,4.7774425,3.7384093
0,1,0,-16.574394,75.88785,-10.54479,-50.33824,44.9436,-28.094654,-3.081032,4.751717,3.7200363
0,1,0,-16.59229,75.97926,-10.569892,-50.115124,44.83311,-28.078625,-3.0631895,4.7260227,3.7016847
0,1,0,-16.610128,76.07037,-10.594913,-49.977436,44.743423,-28.038038,-3.0454056,4.7004128,3.6833935
0,1,0,-16.627983,76.161575,-10.619955,-49.83963,44.653664,-27.99742,-3.027606,4.674781,3.6650863
0,1,0,-16.645815,76.25265,-10.644966,-49.702,44.564014,-27.956848,-3.009829,4.649181,3.6468024
0,1,0,-16.663624,76.343605,-10.669947,-49.564537,44.474476,-27.916332,-2.992074,4.6236124,3.6285412
0,1,0,-16.681374,76.43427,-10.69484,-49.42755,44.385242,-27.87595,-2.97438,4.598132,3.6103425
0,1,0,-17.069118,78.414764,-11.238699,-46.434776,42.435497,-26.99313,-2.5900772,4.0444527,3.213922
0,1,0,-17.07981,78.46937,-11.253695,-46.352287,42.381428,-26.96818,-2.5803113,4.030285,3.2034204
0,1,0,-17.092583,78.53462,-11.27161,-46.25373,42.31683,-26.938368,-2.568643,4.013358,3.190873
0,1,0,-17.117811,78.66349,-11.306999,-46.059055,42.18923,-26.879488,-2.545595,3.9799225,3.1660886
0,1,0,-17.134586,78.74917,-11.330526,-45.929626,42.104397,-26.84034,-2.5302718,3.9576933,3.149611
0,1,0,-17.166979,78.91462,-11.375958,-45.679703,41.940586,-26.764748,-2.5006826,3.9147685,3.1177926
0,1,0,-17.197487,79.070435,-11.418753,-45.444298,41.786293,-26.693546,-2.4728124,3.874338,3.087823
0,1,0,-17.22671,79.2197,-11.459742,-45.218815,41.6385,-26.625347,-2.446117,3.8356106,3.0591164
0,1,0,-17.256172,79.37019,-11.501067,-44.991474,41.48949,-26.556585,-2.4192019,3.7965653,3.0301735
0,1,0,-17.283226,79.508385,-11.539012,-44.78273,41.352673,-26.493448,-2.3944876,3.7607129,3.0035973
0,1,0,-17.311146,79.650986,-11.578174,-44.5673,41.21147,-26.42829,-2.3689826,3.7237132,2.976171
0,1,0,-17.34184,79.80778,-11.621226,-44.330475,41.056248,-26.356657,-2.3409443,3.6830385,2.9460204
0,1,0,-17.370686,79.95511,-11.661685,-44.107903,40.910362,-26.289337,-2.3145928,3.6448104,2.9176838
0,1,0,-17.39588,80.08378,-11.697021,-43.913517,40.782955,-26.230545,-2.2915795,3.6114252,2.8929367
0,1,0,-17.418394,80.19878,-11.728601,-43.73979,40.669086,-26.178001,-2.2710125,3.5815892,2.8708203
0,1,0,-17.452185,80.37137,-11.775994,-43.47908,40.498207,-26.099144,-2.2401462,3.536812,2.8376288
0,1,0,-17.484907,80.538506,-11.821894,-43.226593,40.332714,-26.022778,-2.210253,3.493446,2.8054833
0,1,0,-17.51365,80.685326,-11.86221,-43.004807,40.187344,-25.955694,-2.1839952,3.4553542,2.7772474
0,1,0,-17.54242,80.83227,-11.902564,-42.782818,40.041843,-25.888552,-2.1577137,3.4172277,2.7489858
0,1,0,-17.570776,80.9771,-11.942335,-42.564034,39.89844,-25.822374,-2.1318111,3.3796513,2.7211318
0,1,0,-17.595947,81.105675,-11.977643,-42.369797,39.771133,-25.763628,-2.1088152,3.3462918,2.6964037
0,1,0,-17.626194,81.26017,-12.020065,-42.136433,39.61817,-25.693045,-2.0811868,3.306211,2.6666937
0,1,0,-17.652136,81.39268,-12.056452,-41.936256,39.486973,-25.6325,-2.057488,3.2718318,2.6412096
0,1,0,-17.677418,81.52181,-12.091913,-41.741196,39.359116,-25.573502,-2.0343935,3.2383287,2.6163754
0,1,0,-17.69792,81.62653,-12.120671,-41.58299,39.25542,-25.525648,-2.0156634,3.211157,2.596234
0,1,0,-17.703465,81.654854,-12.128449,-41.540203,39.22738,-25.51271,-2.010598,3.2038088,2.590787
0,1,0,-17.706787,81.671814,-12.133107,-41.514572,39.21058,-25.504957,-2.0075638,3.1994073,2.5875242
0,1,0,-17.709084,81.68355,-12.136329,-41.496857,39.19897,-25.4996,-2.0054657,3.1963634,2.585268
0,1,0,-17.710724,81.691925,-12.138628,-41.484215,39.190685,-25.495775,-2.0039692,3.1941924,2.583659
0,1,0,-17.711998,81.69843,-12.140418,-41.47437,39.18423,-25.492794,-2.0028033,3.1925015,2.582405
0,1,0,-17.713022,81.70367,-12.141854,-41.46646,39.179043,-25.490404,-2.0018675,3.1911438,2.581399
0,1,0,-17.71389,81.708084,-12.143068,-41.459785,39.174667,-25.488384,-2.0010767,3.1899962,2.5805483
0,1,0,-17.714685,81.712166,-12.144187,-41.453636,39.17064,-25.486525,-2.0003486,3.1889405,2.5797658
0,1,0,-17.715256,81.715065,-12.144983,-41.449245,39.16776,-25.485195,-1.999829,3.1881864,2.5792067
0,1,0,-17.715824,81.71797,-12.145783,-41.444855,39.164883,-25.48387,-1.9993091,3.1874325,2.5786476
0,1,0,-17.716166,81.71972,-12.146262,-41.44222,39.16316,-25.483072,-1.9989972,3.1869798,2.5783124
0,1,0,-17.716097,81.71937,-12.146164,-41.44275,39.1635,-25.48323,-1.9990604,3.1870713,2.57838
0,1,0,-17.716072,81.719246,-12.146131,-41.44294,39.163628,-25.48329,-1.9990823,3.1871035,2.578404
0,1,0,-17.716047,81.71912,-12.146095,-41.443123,39.16375,-25.483345,-1.9991045,3.1871357,2.5784278
0,1,0,-17.716093,81.71935,-12.14616,-41.44278,39.163525,-25.48324,-1.9990637,3.187076,2.578384
0,1,0,-17.716093,81.71935,-12.14616,-41.44278,39.163525,-25.48324,-1.9990637,3.187076,2.578384
