Lane change left,Lane change none,Lane change right,Lane change left edgar,Lane change none edgar,Lane change right edgar,Lane change left jj,Lane change none jj,Lane change right jj,Lane change left miguel,Lane change none miguel,Lane change right miguel
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-20.975422,92.0912,-14.370902,-19.328756,25.640305,-20.106289,0.021424383,0.521685,0.25996625
0,1,0,-17.954605,82.93761,-12.4807005,-39.60244,37.957287,-24.926613,-1.7811823,2.8709984,2.344088
0,1,0,-17.97421,83.03775,-12.508201,-39.451164,37.858135,-24.880856,-1.7632723,2.845017,2.3248289
0,1,0,-17.994633,83.142044,-12.536844,-39.293594,37.754856,-24.833195,-1.7446172,2.8179538,2.3047683
0,1,0,-18.013739,83.23965,-12.563645,-39.146164,37.658222,-24.788603,-1.7271619,2.7926319,2.285998
0,1,0,-18.032084,83.333336,-12.589374,-39.004623,37.56545,-24.745796,-1.7104051,2.7683227,2.2679787
0,1,0,-18.049742,83.42353,-12.614142,-38.868378,37.476147,-24.704584,-1.6942744,2.7449222,2.2506328
0,1,0,-18.066385,83.50854,-12.637484,-38.73997,37.391987,-24.665745,-1.6790719,2.7228682,2.234285
0,1,0,-18.083582,83.59638,-12.661607,-38.60726,37.305,-24.625607,-1.6633606,2.7000759,2.21739
0,1,0,-18.099215,83.67623,-12.683535,-38.48664,37.225945,-24.589125,-1.64908,2.6793592,2.2020338
0,1,0,-18.115192,83.75785,-12.705946,-38.363365,37.145138,-24.551836,-1.6344658,2.6587572,2.1860428
0,1,0,-18.130669,83.83691,-12.727654,-38.243935,37.066864,-24.515717,-1.6202931,2.639273,2.1703072
0,1,0,-18.145847,83.91442,-12.748943,-38.12683,36.990105,-24.480295,-1.6063956,2.6201658,2.1548765
0,1,0,-18.160076,83.9871,-12.768901,-38.017048,36.918148,-24.447088,-1.5933673,2.6022544,2.1404114
0,1,0,-18.170105,84.03832,-12.7829685,-37.93965,36.86742,-24.42368,-1.5841825,2.5896273,2.1302135
0,1,0,-18.181767,84.097885,-12.799321,-37.849693,36.80846,-24.396471,-1.5735068,2.5749502,2.1183605
0,1,0,-18.192858,84.15452,-12.8148775,-37.76412,36.75237,-24.370586,-1.563351,2.5609877,2.1070845
0,1,0,-18.203758,84.21021,-12.830169,-37.68,36.69723,-24.345146,-1.5533686,2.5472639,2.0960011
0,1,0,-18.21338,84.25937,-12.843668,-37.605743,36.648563,-24.322685,-1.5445565,2.5351489,2.0862172
0,1,0,-18.221954,84.30316,-12.855693,-37.539597,36.605206,-24.302677,-1.5367062,2.524356,2.0775008
0,1,0,-18.230629,84.34746,-12.867856,-37.47268,36.561344,-24.282436,-1.5287647,2.513438,2.0686836
0,1,0,-18.239197,84.391235,-12.879876,-37.40655,36.518,-24.262438,-1.5209174,2.5026493,2.0599709
0,1,0,-18.246998,84.431076,-12.890819,-37.34636,36.47855,-24.244232,-1.5137743,2.4928288,2.0520399
0,1,0,-18.254042,84.46706,-12.9007,-37.292007,36.44293,-24.227793,-1.507324,2.4839609,2.044878
0,1,0,-18.26095,84.502335,-12.910388,-37.23871,36.407993,-24.211672,-1.500999,2.4752653,2.0378554
0,1,0,-18.26683,84.532364,-12.918635,-37.193336,36.37825,-24.197947,-1.495614,2.467862,2.0318768
0,1,0,-18.272362,84.560616,-12.926395,-37.150654,36.350277,-24.18504,-1.490549,2.4608986,2.0262532
0,1,0,-18.277996,84.589386,-12.934295,-37.107193,36.32179,-24.171894,-1.4853915,2.4538078,2.0205266
0,1,0,-18.283672,84.6184,-12.94226,-37.063385,36.293076,-24.158642,-1.4801923,2.4466603,2.014754
0,1,0,-18.288595,84.643555,-12.949164,-37.0254,36.268177,-24.147154,-1.4756846,2.4404628,2.0097492
0,1,0,-18.28688,84.63477,-12.946757,-37.03864,36.276855,-24.151157,-1.4772561,2.4426231,2.011494
0,1,0,-18.286959,84.63518,-12.946868,-37.03803,36.276455,-24.150972,-1.4771836,2.4425235,2.0114136
0,1,0,-18.286993,84.63535,-12.946915,-37.037766,36.276287,-24.150894,-1.4771528,2.4424813,2.0113792
0,1,0,-18.287071,84.63576,-12.947026,-37.037163,36.275887,-24.150711,-1.4770802,2.4423814,2.011299
0,1,0,-18.287106,84.63592,-12.947073,-37.036896,36.275715,-24.150633,-1.4770494,2.4423387,2.0112646
0,1,0,-18.287106,84.63592,-12.947073,-37.036896,36.275715,-24.150633,-1.4770494,2.4423387,2.0112646
0,1,0,-18.287184,84.63634,-12.947185,-37.036285,36.275314,-24.150448,-1.476977,2.4422395,2.0111842
0,1,0,-18.28722,84.636505,-12.947231,-37.036026,36.275146,-24.150366,-1.4769461,2.4421968,2.0111496
0,1,0,-18.287296,84.63691,-12.947343,-37.035416,36.274746,-24.150183,-1.4768735,2.4420972,2.0110693
0,1,0,-18.287296,84.63691,-12.947343,-37.035416,36.274746,-24.150183,-1.4768735,2.4420972,2.0110693
0,1,0,-18.28741,84.63749,-12.947501,-37.034546,36.274174,-24.14992,-1.4767702,2.441955,2.0109546
0,1,0,-18.28741,84.63749,-12.947501,-37.034546,36.274174,-24.14992,-1.4767702,2.441955,2.0109546
0,1,0,-18.28741,84.63749,-12.947501,-37.034546,36.274174,-24.14992,-1.4767702,2.441955,2.0109546
0,1,0,-18.287523,84.638054,-12.94766,-37.033676,36.273605,-24.149658,-1.4766668,2.4418132,2.01084
